fmun_cod;fmun;ano;mes;mes_ano;regiao;hom_doloso;lesao_corp_morte;latrocinio;cvli;hom_por_interv_policial;letalidade_violenta;tentat_hom;lesao_corp_dolosa;estupro;hom_culposo;lesao_corp_culposa;roubo_transeunte;roubo_celular;roubo_em_coletivo;roubo_rua;roubo_veiculo;roubo_carga;roubo_comercio;roubo_residencia;roubo_banco;roubo_cx_eletronico;roubo_conducao_saque;roubo_apos_saque;roubo_bicicleta;outros_roubos;total_roubos;furto_veiculos;furto_transeunte;furto_coletivo;furto_celular;furto_bicicleta;outros_furtos;total_furtos;sequestro;extorsao;sequestro_relampago;estelionato;apreensao_drogas;posse_drogas;trafico_drogas;apreensao_drogas_sem_autor;recuperacao_veiculos;apf;aaapai;cmp;cmba;ameaca;pessoas_desaparecidas;encontro_cadaver;encontro_ossada;pol_militares_mortos_serv;pol_civis_mortos_serv;registro_ocorrencias;fase
3305307;São Sebastião do Alto;2016;5;2016m05;Interior;1;0;0;1;0;1;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;18;3
3305406;Sapucaia;2016;5;2016m05;Interior;0;0;0;0;0;0;0;5;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;3;0;0;0;0;0;12;12;0;1;0;0;19;13;6;0;3;12;0;4;0;11;0;0;0;0;0;77;3
3305505;Saquarema;2016;5;2016m05;Interior;3;0;0;3;0;3;1;36;3;0;16;8;0;0;8;4;0;2;0;0;0;0;0;0;2;16;8;2;1;4;0;43;58;0;0;0;8;10;10;0;0;10;4;3;6;0;25;4;1;0;0;0;230;3
3305554;Seropédica;2016;5;2016m05;Baixada Fluminense;1;0;0;1;0;1;4;18;0;0;10;11;1;0;12;8;11;2;0;0;0;0;1;0;11;45;6;1;0;4;1;19;31;0;0;0;6;16;4;11;1;15;26;12;45;1;11;1;0;1;0;0;263;3
3305604;Silva Jardim;2016;5;2016m05;Interior;2;0;0;2;0;2;1;12;0;2;5;0;0;0;0;3;1;0;0;0;0;0;0;0;0;4;0;0;0;1;1;9;11;0;0;0;2;1;1;0;0;2;4;0;2;0;10;1;1;0;0;0;61;3
3305703;Sumidouro;2016;5;2016m05;Interior;0;0;0;0;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;16;3
3305752;Tanguá;2016;5;2016m05;Interior;0;0;1;1;0;1;1;15;0;0;3;5;0;3;8;5;0;1;0;0;0;0;0;0;1;15;2;2;0;1;0;12;17;0;1;0;4;4;0;2;2;1;3;0;5;0;7;0;0;0;0;0;84;3
3305802;Teresópolis;2016;5;2016m05;Interior;0;0;0;0;0;0;2;72;13;4;25;6;0;0;6;1;0;2;0;0;0;0;0;1;0;10;7;24;2;7;2;66;108;0;3;0;35;37;23;18;0;1;60;10;19;0;83;7;1;0;0;0;611;3
3305901;Trajano de Moraes;2016;5;2016m05;Interior;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;1;1;1;0;0;1;0;0;3;0;6;0;0;0;0;0;30;3
3306008;Três Rios;2016;5;2016m05;Interior;0;0;0;0;0;0;1;56;6;1;21;5;4;1;10;2;0;1;1;0;0;0;0;0;1;15;1;6;0;3;3;38;51;0;1;0;10;61;41;20;0;1;35;1;51;1;65;3;0;0;0;0;420;3
3306107;Valença;2016;5;2016m05;Interior;0;0;0;0;0;0;4;29;2;0;7;1;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;0;0;1;1;10;13;0;0;0;6;26;14;11;1;1;14;2;9;0;28;1;0;0;0;0;159;3
3306156;Varre-Sai;2016;5;2016m05;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3306206;Vassouras;2016;5;2016m05;Interior;1;1;0;2;0;2;2;31;0;0;6;2;2;0;4;2;1;0;0;0;0;0;0;0;0;7;4;1;0;3;0;12;20;0;0;0;5;2;2;0;0;1;4;1;4;0;22;1;0;0;0;0;121;3
3306305;Volta Redonda;2016;5;2016m05;Interior;3;0;0;3;0;3;2;69;4;3;27;25;5;1;31;4;0;9;0;0;0;0;0;0;7;51;15;25;3;25;1;107;176;0;0;0;47;47;15;25;8;5;57;13;20;1;80;3;1;0;0;0;718;3
3300100;Angra dos Reis;2016;6;2016m06;Interior;6;0;0;6;0;6;5;61;3;1;22;28;4;5;37;7;0;2;1;0;0;0;0;0;12;57;15;6;0;5;1;57;86;0;0;0;11;25;6;15;4;21;33;9;12;0;43;3;0;0;0;0;450;3
3300159;Aperibé;2016;6;2016m06;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300209;Araruama;2016;6;2016m06;Interior;3;0;0;3;0;3;2;61;10;2;37;27;4;0;31;6;0;3;2;0;0;0;0;0;3;45;5;7;1;11;3;58;85;0;0;0;17;34;20;10;4;2;19;6;6;2;51;5;0;0;0;0;401;3
3300225;Areal;2016;6;2016m06;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300233;Armação dos Búzios;2016;6;2016m06;Interior;1;0;0;1;0;1;1;11;0;1;11;4;1;0;5;2;0;2;1;0;0;0;0;0;9;15;7;1;0;1;1;57;71;0;1;0;13;10;5;5;0;4;3;1;12;1;17;2;1;0;0;0;247;3
3300258;Arraial do Cabo;2016;6;2016m06;Interior;1;0;0;1;0;1;0;15;2;0;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;5;0;21;26;0;4;0;0;22;14;9;0;0;10;3;2;0;19;0;2;0;0;0;130;3
3300308;Barra do Piraí;2016;6;2016m06;Interior;0;0;0;0;0;0;2;25;2;0;14;2;0;0;2;1;0;1;2;0;0;0;0;0;0;6;1;0;0;4;1;17;23;0;1;0;7;25;8;13;4;3;19;4;9;1;36;3;0;0;0;0;212;3
3300407;Barra Mansa;2016;6;2016m06;Interior;0;0;0;0;0;0;3;45;3;1;10;11;3;5;19;0;2;5;0;0;0;0;0;0;4;30;18;9;0;17;1;61;106;0;1;0;15;19;5;12;3;7;31;6;12;0;70;1;0;0;0;0;417;3
3300456;Belford Roxo;2016;6;2016m06;Baixada Fluminense;22;0;0;22;6;28;9;111;7;1;31;216;36;26;278;81;33;9;1;0;0;0;2;0;24;428;32;11;5;8;2;59;117;0;1;0;25;20;1;19;1;79;50;17;48;2;95;11;2;0;0;0;1127;3
3300506;Bom Jardim;2016;6;2016m06;Interior;0;0;0;0;0;0;0;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;1;1;0;0;0;2;0;9;0;15;0;0;0;0;0;51;3
3300605;Bom Jesus do Itabapoana;2016;6;2016m06;Interior;0;0;0;0;0;0;0;16;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;14;21;0;0;0;2;4;3;1;0;1;1;2;7;0;23;0;0;0;0;0;114;3
3300704;Cabo Frio;2016;6;2016m06;Interior;6;0;0;6;1;7;10;51;10;1;29;30;2;5;37;10;3;6;0;0;0;0;0;0;5;61;14;7;0;10;2;81;114;0;1;0;46;86;11;76;4;13;91;39;13;2;73;3;1;0;0;0;637;3
3300803;Cachoeiras de Macacu;2016;6;2016m06;Interior;1;0;0;1;0;1;1;25;0;2;10;3;2;5;10;2;0;3;0;0;0;0;0;1;3;19;3;0;1;5;1;19;29;0;0;0;6;13;11;2;0;0;7;0;3;2;31;1;0;0;0;0;176;3
3300902;Cambuci;2016;6;2016m06;Interior;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;3;0;0;0;2;2;1;1;0;0;5;1;4;0;1;0;0;0;0;0;31;3
3300936;Carapebus;2016;6;2016m06;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3300951;Comendador Levy Gasparian;2016;6;2016m06;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3301009;Campos dos Goytacazes;2016;6;2016m06;Interior;15;0;1;16;0;16;24;77;8;4;74;96;13;8;117;17;3;15;4;0;0;0;0;0;19;175;27;39;21;16;7;147;257;0;1;0;67;69;20;41;9;27;125;28;51;1;82;10;0;0;0;0;1158;3
3301108;Cantagalo;2016;6;2016m06;Interior;0;0;0;0;0;0;1;8;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;3;5;0;0;0;3;9;8;1;0;0;1;0;1;0;4;0;0;0;0;0;48;3
3301157;Cardoso Moreira;2016;6;2016m06;Interior;0;0;0;0;0;0;0;9;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3;1;5;11;0;0;0;1;7;6;1;0;0;1;0;1;0;8;0;0;0;0;0;58;3
3301207;Carmo;2016;6;2016m06;Interior;0;0;0;0;0;0;0;13;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;2;0;12;14;0;0;0;2;2;1;0;1;0;3;0;2;0;12;0;1;0;0;0;76;3
3301306;Casimiro de Abreu;2016;6;2016m06;Interior;2;0;0;2;0;2;2;20;1;0;10;3;3;1;7;3;5;1;1;0;0;0;0;0;6;23;1;2;0;5;1;4;13;0;1;0;2;28;24;4;1;1;5;5;5;1;18;3;0;0;0;0;142;3
3301405;Conceição de Macabu;2016;6;2016m06;Interior;1;0;0;1;0;1;0;10;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;9;10;0;0;0;4;5;3;2;0;0;2;3;1;0;6;1;0;0;0;0;51;3
3301504;Cordeiro;2016;6;2016m06;Interior;1;0;0;1;0;1;0;6;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;1;0;2;0;4;9;0;0;0;5;5;4;1;0;3;3;0;3;0;8;0;0;0;0;0;74;3
3301603;Duas Barras;2016;6;2016m06;Interior;0;1;0;1;0;1;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;5;6;0;0;0;1;0;0;0;0;1;1;0;0;0;7;1;0;0;0;0;24;3
3301702;Duque de Caxias;2016;6;2016m06;Baixada Fluminense;32;0;2;34;12;46;38;197;29;8;122;559;93;156;808;250;97;23;13;0;0;0;3;0;85;1279;73;113;10;23;4;190;413;0;3;0;146;65;7;52;7;207;145;33;75;3;203;36;0;0;0;0;3345;3
3301801;Engenheiro Paulo de Frontin;2016;6;2016m06;Interior;0;0;0;0;0;0;0;5;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;2;10;6;3;1;0;3;0;1;0;9;3;2;0;0;0;44;3
3301850;Guapimirim;2016;6;2016m06;Baixada Fluminense;1;0;0;1;0;1;0;28;1;2;10;11;3;2;16;5;1;2;1;0;0;0;0;0;1;26;8;0;1;0;2;18;29;0;1;0;6;9;2;8;0;8;8;1;9;1;27;2;0;0;0;0;207;3
3301876;Iguaba Grande;2016;6;2016m06;Interior;0;0;0;0;0;0;0;4;2;0;3;8;1;1;10;1;0;0;0;0;0;0;0;0;0;11;2;1;0;3;1;17;24;0;0;0;1;4;3;1;0;2;2;1;1;0;13;0;0;0;0;0;88;3
3301900;Itaboraí;2016;6;2016m06;Interior;3;0;0;3;0;3;12;65;11;2;29;113;22;31;166;46;4;9;1;0;0;0;0;0;14;240;20;9;4;6;0;71;110;0;0;0;21;29;3;26;1;35;46;23;18;0;47;5;2;0;0;0;729;3
3302007;Itaguaí;2016;6;2016m06;Baixada Fluminense;5;0;0;5;0;5;2;34;5;1;18;47;11;5;63;26;2;6;3;0;0;0;0;0;40;140;22;6;1;6;0;50;85;0;0;0;22;8;3;6;0;34;17;6;16;0;33;5;0;0;0;0;474;3
3302056;Italva;2016;6;2016m06;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302106;Itaocara;2016;6;2016m06;Interior;0;0;0;0;0;0;2;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;7;8;0;0;0;1;3;3;0;0;1;1;0;2;0;9;0;0;0;0;0;60;3
3302205;Itaperuna;2016;6;2016m06;Interior;0;0;0;0;0;0;6;57;2;3;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;1;5;2;34;48;0;0;0;10;27;17;11;0;3;23;2;10;0;46;0;0;0;0;0;273;3
3302254;Itatiaia;2016;6;2016m06;Interior;0;0;0;0;0;0;2;18;0;0;8;2;0;0;2;0;0;2;0;0;0;0;0;1;2;7;1;2;0;2;2;24;31;0;0;0;0;11;7;2;2;0;6;0;2;3;21;0;0;0;0;0;125;3
3302270;Japeri;2016;6;2016m06;Baixada Fluminense;6;0;0;6;0;6;6;28;2;1;13;22;2;5;29;9;5;0;1;0;0;0;0;0;11;55;9;1;5;0;0;16;31;0;0;1;6;19;5;11;3;9;20;1;70;0;23;4;1;1;0;0;317;3
3302304;Laje do Muriaé;2016;6;2016m06;Interior;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;4;0;0;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;18;3
3302403;Macaé;2016;6;2016m06;Interior;8;0;0;8;0;8;3;62;3;0;34;84;28;4;116;17;5;9;0;0;0;0;0;0;13;160;11;21;0;11;1;79;123;0;2;0;45;31;4;20;7;20;37;16;11;4;55;4;0;0;0;0;703;3
3302452;Macuco;2016;6;2016m06;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3302502;Magé;2016;6;2016m06;Baixada Fluminense;11;0;0;11;0;11;11;75;2;0;33;73;19;13;105;31;4;11;1;0;0;0;0;1;14;167;27;18;5;10;7;60;127;0;2;0;19;16;2;13;2;15;30;10;34;2;81;7;0;0;0;0;715;3
3302601;Mangaratiba;2016;6;2016m06;Interior;1;0;0;1;0;1;0;17;4;1;6;5;3;0;8;5;0;0;1;0;0;0;0;0;1;15;6;1;2;2;0;15;26;0;0;0;6;5;1;3;2;1;18;3;6;0;27;1;1;0;0;0;142;3
3302700;Maricá;2016;6;2016m06;Grande Niterói;2;0;1;3;0;3;1;45;9;1;38;35;9;2;46;24;2;5;1;0;0;0;0;1;9;88;27;8;4;3;3;77;122;0;0;0;23;16;7;9;0;17;27;1;9;1;44;3;1;0;0;0;556;3
3302809;Mendes;2016;6;2016m06;Interior;0;0;0;0;0;0;1;13;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;0;1;0;5;8;0;0;0;0;5;1;5;0;0;4;0;0;0;10;0;0;0;0;0;39;3
3302858;Mesquita;2016;6;2016m06;Baixada Fluminense;8;0;0;8;0;8;18;48;4;0;28;135;16;5;156;59;19;6;0;0;0;0;2;0;9;251;36;52;5;11;0;40;144;0;2;0;15;22;3;17;2;31;31;13;64;0;45;10;1;0;0;0;749;3
3302908;Miguel Pereira;2016;6;2016m06;Interior;1;0;0;1;0;1;3;14;1;1;6;3;2;0;5;0;0;0;0;0;0;0;0;0;0;5;6;3;0;5;0;19;33;0;0;0;9;14;8;6;0;2;19;0;5;0;20;0;0;0;0;0;175;3
3303005;Miracema;2016;6;2016m06;Interior;0;0;0;0;0;0;7;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4;1;9;16;0;0;0;1;13;11;1;1;1;4;3;1;1;10;1;0;0;0;0;78;3
3303104;Natividade;2016;6;2016m06;Interior;0;0;0;0;0;0;0;7;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;4;10;17;0;0;0;1;6;4;2;0;0;6;0;1;0;12;0;0;0;0;0;68;3
3303203;Nilópolis;2016;6;2016m06;Baixada Fluminense;3;0;0;3;0;3;8;47;3;1;11;160;46;5;211;109;11;4;4;0;0;0;3;0;25;368;21;29;13;10;1;50;123;0;0;0;33;5;1;2;2;31;12;5;5;0;65;4;0;0;0;0;775;3
3303302;Niterói;2016;6;2016m06;Grande Niterói;5;1;1;7;1;8;14;144;16;1;126;275;74;40;389;84;5;22;4;1;0;0;2;2;39;548;73;98;26;67;12;228;504;0;6;0;131;56;16;35;7;74;98;37;113;9;153;12;2;0;0;0;2190;3
3303401;Nova Friburgo;2016;6;2016m06;Interior;4;0;0;4;0;4;0;70;2;0;20;10;1;1;12;0;0;2;0;1;0;0;0;0;1;16;10;9;1;9;1;52;82;0;0;0;16;45;18;27;0;6;45;17;6;2;95;2;0;0;0;0;533;3
3303500;Nova Iguaçu;2016;6;2016m06;Baixada Fluminense;39;0;2;41;2;43;18;205;31;5;125;635;132;67;834;234;49;31;5;0;0;0;3;0;88;1244;75;104;20;33;3;244;479;0;3;0;116;42;11;29;3;103;107;35;76;4;222;23;0;0;0;0;3082;3
3303609;Paracambi;2016;6;2016m06;Baixada Fluminense;3;0;0;3;0;3;1;22;2;0;7;7;1;0;8;4;4;3;0;0;0;0;0;0;3;22;2;2;0;6;1;7;18;0;1;0;5;20;9;10;3;2;6;5;20;0;19;2;0;0;0;0;189;3
3303708;Paraíba do Sul;2016;6;2016m06;Interior;0;0;0;0;0;0;0;7;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;15;18;0;0;0;1;19;16;1;2;1;1;0;6;0;13;0;0;0;0;0;83;3
3303807;Paraty;2016;6;2016m06;Interior;2;0;1;3;0;3;4;9;1;0;4;1;0;0;1;0;0;0;0;0;0;0;0;0;3;2;0;2;0;0;1;16;21;0;0;0;5;13;6;6;1;1;10;3;5;0;11;1;0;0;0;0;137;3
3303856;Paty do Alferes;2016;6;2016m06;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3303906;Petrópolis;2016;6;2016m06;Interior;2;0;0;2;0;2;3;85;8;1;56;14;4;0;18;3;0;4;1;0;0;0;0;0;4;29;23;18;5;23;0;121;191;0;3;0;36;44;15;21;9;9;54;13;43;2;115;8;0;0;0;0;823;3
3303955;Pinheiral;2016;6;2016m06;Interior;0;0;0;0;0;0;0;25;1;1;0;1;3;0;4;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;7;8;0;0;0;3;1;1;0;0;1;7;0;1;0;24;1;0;0;0;0;81;3
3304003;Piraí;2016;6;2016m06;Interior;0;0;0;0;0;0;1;10;1;0;1;0;0;0;0;3;1;0;1;0;0;0;0;0;3;8;1;1;0;3;0;10;15;0;0;0;0;10;4;6;0;1;11;1;5;0;11;2;0;0;0;0;80;3
3304102;Porciúncula;2016;6;2016m06;Interior;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;11;14;0;1;0;2;8;8;2;0;1;3;0;3;1;10;0;0;0;0;0;70;3
3304110;Porto Real;2016;6;2016m06;Interior;0;0;0;0;0;0;0;13;2;0;6;0;0;0;0;0;0;3;0;0;0;0;0;0;1;4;0;0;0;3;2;15;20;0;0;0;0;5;2;3;0;0;7;0;6;1;8;0;0;0;0;0;86;3
3304128;Quatis;2016;6;2016m06;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3304144;Queimados;2016;6;2016m06;Baixada Fluminense;7;0;0;7;0;7;2;57;3;2;31;82;8;14;104;20;7;5;0;0;0;0;0;0;6;142;6;11;3;5;0;50;75;0;2;0;20;8;1;4;3;17;12;6;44;0;63;7;0;0;0;0;588;3
3304151;Quissamã;2016;6;2016m06;Interior;0;0;0;0;0;0;0;10;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;0;2;0;1;2;13;18;0;0;0;0;5;0;3;2;1;3;0;0;0;14;0;0;0;0;0;70;3
3304201;Resende;2016;6;2016m06;Interior;0;0;0;0;0;0;6;36;1;3;11;8;2;0;10;3;0;8;0;0;0;0;1;0;1;23;3;6;2;8;2;51;72;0;2;0;20;25;8;16;1;1;35;10;13;0;56;2;0;0;0;0;350;3
3304300;Rio Bonito;2016;6;2016m06;Interior;0;0;0;0;0;0;0;28;1;0;5;9;1;0;10;7;0;1;0;0;0;0;0;1;0;19;10;0;0;4;0;15;29;0;0;0;9;9;3;6;0;3;15;3;5;2;28;0;0;0;0;0;148;3
3304409;Rio Claro;2016;6;2016m06;Interior;0;0;0;0;0;0;0;5;0;1;8;1;0;0;1;0;0;1;0;0;0;0;0;0;0;2;1;0;0;0;1;4;6;0;0;0;1;6;5;0;1;1;2;0;2;0;6;0;0;0;0;0;63;3
3304508;Rio das Flores;2016;6;2016m06;Interior;0;0;0;0;0;0;0;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;4;0;0;0;2;3;2;1;0;0;2;0;1;0;5;0;0;0;0;0;26;3
3304524;Rio das Ostras;2016;6;2016m06;Interior;8;0;0;8;0;8;7;33;2;0;41;53;7;1;61;8;0;2;1;0;0;0;1;0;6;79;14;6;1;9;4;72;106;0;1;0;23;39;15;22;2;13;55;9;10;0;62;2;0;0;0;0;516;3
3304557;Rio de Janeiro;2016;6;2016m06;Capital;111;3;13;127;49;176;143;1845;100;39;1396;3842;821;549;5212;1636;337;214;49;1;3;4;22;11;1086;8446;596;1406;658;808;63;3482;7142;0;55;3;1807;559;239;255;77;1150;1070;318;478;54;1874;179;18;0;1;0;30751;3
3304607;Santa Maria Madalena;2016;6;2016m06;Interior;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;4;0;0;0;3;1;1;1;0;0;0;0;2;0;9;0;0;0;0;0;26;3
3304706;Santo Antônio de Pádua;2016;6;2016m06;Interior;0;0;0;0;0;0;0;21;1;0;5;0;0;0;0;0;1;1;1;0;0;0;0;0;2;5;3;1;0;1;0;18;23;0;0;0;3;12;8;4;0;0;7;1;1;0;22;1;0;0;0;0;140;3
3304755;São Francisco de Itabapoana;2016;6;2016m06;Interior;3;0;0;3;0;3;1;4;2;1;11;2;0;0;2;1;0;1;0;0;0;0;0;0;0;4;2;0;0;3;0;17;22;0;0;0;0;2;2;1;0;1;1;0;3;0;5;0;0;0;0;0;70;3
3304805;São Fidélis;2016;6;2016m06;Interior;0;0;0;0;0;0;0;7;0;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;8;11;0;1;0;7;5;3;2;0;0;9;0;1;0;13;0;0;0;0;0;82;3
3304904;São Gonçalo;2016;6;2016m06;Grande Niterói;22;0;2;24;4;28;22;225;20;6;181;880;140;93;1113;339;53;58;6;0;0;0;1;0;173;1744;132;89;18;37;1;259;535;0;7;0;115;72;15;51;7;237;157;54;65;1;254;24;4;0;0;0;3991;3
3305000;São João da Barra;2016;6;2016m06;Interior;0;0;0;0;0;0;1;15;3;0;1;4;1;0;5;0;0;1;0;0;0;0;0;0;0;6;2;2;0;1;1;37;43;0;1;0;3;6;2;2;2;0;10;0;5;0;3;0;0;0;0;0;113;3
3305109;São João de Meriti;2016;6;2016m06;Baixada Fluminense;9;0;2;11;0;11;10;106;9;2;68;390;86;51;527;225;37;16;2;0;0;1;4;0;48;861;37;48;12;21;0;97;214;0;1;0;63;37;3;35;1;150;92;39;56;0;120;19;0;0;0;0;1878;3
3305133;São José de Ubá;2016;6;2016m06;Interior;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
3305158;São José do Vale do Rio Preto;2016;6;2016m06;Interior;0;0;0;0;0;0;0;4;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;5;5;0;0;0;0;2;2;0;0;0;1;0;3;0;5;1;0;0;0;0;38;3
3305208;São Pedro da Aldeia;2016;6;2016m06;Interior;3;0;0;3;0;3;0;21;4;7;23;10;3;2;15;2;0;1;0;0;0;0;0;1;1;20;2;1;0;2;0;30;35;0;1;0;8;27;13;11;3;3;14;5;9;2;22;0;0;0;0;0;225;3
3305307;São Sebastião do Alto;2016;6;2016m06;Interior;0;0;0;0;0;0;0;4;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;3;1;3;0;0;0;0;0;20;3
3305406;Sapucaia;2016;6;2016m06;Interior;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;2;4;1;0;0;1;0;14;16;0;0;0;1;10;9;0;1;1;5;1;1;0;6;0;0;0;0;0;68;3
3305505;Saquarema;2016;6;2016m06;Interior;1;0;0;1;0;1;1;25;1;1;16;9;1;0;10;3;0;3;1;0;0;0;0;0;3;20;8;1;1;7;2;47;66;0;1;0;12;9;7;4;0;7;23;2;7;0;18;2;2;0;0;0;236;3
3305554;Seropédica;2016;6;2016m06;Baixada Fluminense;1;0;0;1;0;1;0;23;2;0;24;25;5;6;36;12;3;5;0;0;0;0;0;0;4;60;2;4;0;2;0;32;40;0;1;0;8;9;1;7;1;9;22;7;48;0;20;1;0;0;0;0;304;3
3305604;Silva Jardim;2016;6;2016m06;Interior;0;0;0;0;0;0;2;8;0;1;1;0;0;1;1;1;1;1;0;0;0;0;0;0;2;6;0;0;0;1;1;8;10;0;0;0;2;0;0;0;0;0;1;0;3;0;8;0;0;0;0;0;51;3
3305703;Sumidouro;2016;6;2016m06;Interior;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;2;0;0;0;1;1;1;0;0;0;1;0;1;0;9;0;0;0;0;0;27;3
3305752;Tanguá;2016;6;2016m06;Interior;0;0;0;0;0;0;0;7;0;0;2;19;2;4;25;4;0;1;0;0;0;0;0;0;1;31;0;0;0;0;1;9;10;0;0;0;7;5;0;5;0;4;4;3;1;1;9;1;0;0;0;0;95;3
3305802;Teresópolis;2016;6;2016m06;Interior;2;0;0;2;0;2;2;73;6;1;43;13;0;0;13;1;2;2;4;0;0;0;0;0;0;22;10;26;2;9;0;62;109;0;0;0;21;34;15;22;0;2;48;7;24;0;82;6;1;0;0;0;598;3
